Trial,participant_id,Block,TACS,Stimulus_name,fMRI_scan_trigger_time,Stimulus_onset,Button,Response,RT,TACS_Stimulus_Phase
84,sub-013,3,iph40Hz,LE_lowF3_RE_amb,293058,294831,2,da,998,270
85,sub-013,3,iph40Hz,no_stimulus,296058,0,0,NaN,0,270
86,sub-013,3,iph40Hz,LE_highF3_RE_amb,299058,300831,0,NaN,0,270
87,sub-013,3,iph40Hz,LE_highF3_RE_da,302058,303835,2,da,567,330
88,sub-013,3,iph40Hz,LE_lowF3_RE_amb,305058,306823,0,NaN,0,150
89,sub-013,3,iph40Hz,no_stimulus,308057,0,0,NaN,0,150
90,sub-013,3,iph40Hz,LE_lowF3_RE_amb,311057,312814,3,ga,772,30
91,sub-013,3,iph40Hz,LE_lowF3_RE_ga,314057,315819,0,NaN,0,90
92,sub-013,3,iph40Hz,no_stimulus,317057,0,0,NaN,0,90
93,sub-013,3,iph40Hz,LE_highF3_RE_amb,320057,321831,0,NaN,0,270
94,sub-013,3,iph40Hz,LE_lowF3_RE_amb,323057,324819,0,NaN,0,90
95,sub-013,3,iph40Hz,LE_lowF3_RE_ga,326057,327823,0,NaN,0,150
96,sub-013,3,iph40Hz,no_stimulus,329057,0,0,NaN,0,150
97,sub-013,3,iph40Hz,LE_highF3_RE_amb,332057,333818,2,da,740,90
98,sub-013,3,iph40Hz,LE_lowF3_RE_amb,335057,336818,0,NaN,0,90
99,sub-013,3,iph40Hz,no_stimulus,338057,0,0,NaN,0,90
100,sub-013,3,iph40Hz,LE_highF3_RE_amb,341057,342835,2,da,590,330
101,sub-013,3,iph40Hz,LE_highF3_RE_da,344057,345818,2,da,494,90
102,sub-013,3,iph40Hz,no_stimulus,347057,0,0,NaN,0,90
103,sub-013,3,iph40Hz,LE_lowF3_RE_amb,350057,351822,2,da,1157,150
104,sub-013,3,iph40Hz,LE_highF3_RE_da,353057,354826,2,da,775,210
105,sub-013,3,iph40Hz,LE_lowF3_RE_amb,356057,357814,2,da,1033,30
106,sub-013,3,iph40Hz,LE_highF3_RE_amb,359057,360831,0,NaN,0,270
107,sub-013,3,iph40Hz,no_stimulus,362056,0,0,NaN,0,270
108,sub-013,3,iph40Hz,LE_highF3_RE_amb,365056,366822,2,da,630,150
109,sub-013,3,iph40Hz,LE_highF3_RE_da,368056,369835,2,da,573,330
110,sub-013,3,iph40Hz,no_stimulus,371056,0,0,NaN,0,330
111,sub-013,3,iph40Hz,LE_lowF3_RE_amb,374056,375818,2,da,868,90
112,sub-013,3,iph40Hz,LE_highF3_RE_da,377056,378822,2,da,638,150
113,sub-013,3,iph40Hz,LE_lowF3_RE_ga,380056,381834,3,ga,809,330
114,sub-013,3,iph40Hz,no_stimulus,383056,0,0,NaN,0,330
115,sub-013,3,iph40Hz,LE_lowF3_RE_amb,386056,387834,3,ga,837,330
116,sub-013,3,iph40Hz,no_stimulus,389056,0,0,NaN,0,330
117,sub-013,3,iph40Hz,LE_highF3_RE_amb,392056,393814,0,NaN,0,30
118,sub-013,3,iph40Hz,LE_lowF3_RE_amb,395056,396826,2,da,721,210
119,sub-013,3,iph40Hz,LE_lowF3_RE_amb,398056,399834,0,NaN,0,330
120,sub-013,3,iph40Hz,LE_highF3_RE_da,401056,402818,0,NaN,0,90
121,sub-013,3,iph40Hz,no_stimulus,404056,0,0,NaN,0,90
122,sub-013,3,iph40Hz,LE_highF3_RE_amb,407056,408834,0,NaN,0,330
123,sub-013,3,iph40Hz,no_stimulus,410056,0,0,NaN,0,330
124,sub-013,3,iph40Hz,LE_lowF3_RE_amb,413055,414834,0,NaN,0,330
125,sub-013,3,iph40Hz,LE_lowF3_RE_ga,416055,417830,0,NaN,0,270
126,sub-013,3,iph40Hz,LE_highF3_RE_da,419055,420817,0,NaN,0,90
127,sub-013,3,iph40Hz,no_stimulus,422055,0,0,NaN,0,90
128,sub-013,3,iph40Hz,no_stimulus,425055,0,0,NaN,0,90
1,sub-013,4,Sham,no_stimulus,58119,0,0,NaN,0,0
2,sub-013,4,Sham,no_stimulus,61118,0,0,NaN,0,0
3,sub-013,4,Sham,LE_highF3_RE_da,64118,65873,2,da,735,30
4,sub-013,4,Sham,LE_lowF3_RE_ga,67118,68882,3,ga,920,150
5,sub-013,4,Sham,LE_lowF3_RE_amb,70118,71882,2,da,545,150
6,sub-013,4,Sham,LE_highF3_RE_amb,73118,74890,2,da,802,270
7,sub-013,4,Sham,no_stimulus,76118,0,0,NaN,0,270
8,sub-013,4,Sham,LE_highF3_RE_amb,79118,80873,2,da,726,30
9,sub-013,4,Sham,LE_highF3_RE_da,82118,83873,2,da,732,30
10,sub-013,4,Sham,no_stimulus,85118,0,0,NaN,0,30
11,sub-013,4,Sham,LE_highF3_RE_amb,88118,89886,2,da,886,210
12,sub-013,4,Sham,no_stimulus,91118,0,0,NaN,0,210
13,sub-013,4,Sham,LE_lowF3_RE_amb,94118,95873,2,da,862,30
14,sub-013,4,Sham,LE_lowF3_RE_ga,97118,98885,2,da,485,210
15,sub-013,4,Sham,LE_highF3_RE_amb,100118,101877,2,da,718,90
16,sub-013,4,Sham,no_stimulus,103118,0,0,NaN,0,90
17,sub-013,4,Sham,LE_highF3_RE_amb,106118,107889,2,da,822,270
18,sub-013,4,Sham,no_stimulus,109118,0,0,NaN,0,270
19,sub-013,4,Sham,LE_highF3_RE_amb,112117,113894,2,da,676,330
20,sub-013,4,Sham,no_stimulus,115117,0,0,NaN,0,330
21,sub-013,4,Sham,LE_lowF3_RE_amb,118117,119873,0,NaN,0,30
22,sub-013,4,Sham,LE_highF3_RE_amb,121117,122889,2,da,644,270
23,sub-013,4,Sham,LE_lowF3_RE_ga,124117,125885,3,ga,655,210
24,sub-013,4,Sham,no_stimulus,127117,0,0,NaN,0,210
25,sub-013,4,Sham,LE_lowF3_RE_amb,130117,131893,3,ga,836,330
26,sub-013,4,Sham,no_stimulus,133117,0,0,NaN,0,330
27,sub-013,4,Sham,LE_highF3_RE_amb,136117,137885,0,NaN,0,210
28,sub-013,4,Sham,LE_lowF3_RE_amb,139117,140881,2,da,520,150
29,sub-013,4,Sham,LE_highF3_RE_amb,142117,143885,2,da,532,210
30,sub-013,4,Sham,LE_lowF3_RE_ga,145117,146881,3,ga,765,150
31,sub-013,4,Sham,no_stimulus,148117,0,0,NaN,0,150
32,sub-013,4,Sham,LE_highF3_RE_amb,151117,152877,2,da,781,90
33,sub-013,4,Sham,LE_lowF3_RE_amb,154117,155893,0,NaN,0,330
34,sub-013,4,Sham,LE_lowF3_RE_amb,157117,158872,3,ga,1046,30
35,sub-013,4,Sham,LE_highF3_RE_da,160117,161872,2,da,899,30
36,sub-013,4,Sham,no_stimulus,163116,0,0,NaN,0,30
37,sub-013,4,Sham,LE_lowF3_RE_amb,166116,167876,0,NaN,0,90
38,sub-013,4,Sham,LE_highF3_RE_amb,169116,170881,2,da,508,150
39,sub-013,4,Sham,LE_highF3_RE_da,172116,173876,2,da,629,90
40,sub-013,4,Sham,no_stimulus,175116,0,0,NaN,0,90
41,sub-013,4,Sham,LE_highF3_RE_amb,178116,179885,0,NaN,0,210
42,sub-013,4,Sham,no_stimulus,181116,0,0,NaN,0,210
43,sub-013,4,Sham,LE_lowF3_RE_amb,184116,185880,0,NaN,0,150
44,sub-013,4,Sham,no_stimulus,187116,0,0,NaN,0,150
45,sub-013,4,Sham,LE_highF3_RE_amb,190116,191876,0,NaN,0,90
46,sub-013,4,Sham,LE_highF3_RE_da,193116,194884,2,da,587,210
47,sub-013,4,Sham,no_stimulus,196116,0,0,NaN,0,210
48,sub-013,4,Sham,LE_lowF3_RE_amb,199116,200872,0,NaN,0,30
49,sub-013,4,Sham,LE_highF3_RE_amb,202116,203872,2,da,723,30
50,sub-013,4,Sham,LE_highF3_RE_da,205116,206880,2,da,874,150
51,sub-013,4,Sham,no_stimulus,208116,0,0,NaN,0,150
52,sub-013,4,Sham,LE_lowF3_RE_amb,211116,212888,2,da,766,270
53,sub-013,4,Sham,no_stimulus,214116,0,0,NaN,0,270
54,sub-013,4,Sham,LE_highF3_RE_amb,217115,218880,0,NaN,0,150
55,sub-013,4,Sham,LE_lowF3_RE_ga,220115,221872,3,ga,690,30
56,sub-013,4,Sham,no_stimulus,223115,0,0,NaN,0,30
57,sub-013,4,Sham,LE_highF3_RE_amb,226115,227888,2,da,689,270
58,sub-013,4,Sham,no_stimulus,229115,0,0,NaN,0,270
59,sub-013,4,Sham,LE_highF3_RE_amb,232115,233880,0,NaN,0,150
60,sub-013,4,Sham,no_stimulus,235115,0,0,NaN,0,150
61,sub-013,4,Sham,LE_lowF3_RE_amb,238115,239888,2,da,608,270
62,sub-013,4,Sham,no_stimulus,241115,0,0,NaN,0,270
63,sub-013,4,Sham,LE_highF3_RE_amb,244115,245880,2,da,626,150
64,sub-013,4,Sham,LE_highF3_RE_da,247115,248888,0,NaN,0,270
65,sub-013,4,Sham,no_stimulus,250115,0,0,NaN,0,270
66,sub-013,4,Sham,LE_lowF3_RE_amb,253115,254884,2,da,783,210
67,sub-013,4,Sham,LE_lowF3_RE_amb,256115,257871,0,NaN,0,30
68,sub-013,4,Sham,LE_highF3_RE_da,259115,260884,2,da,1013,210
69,sub-013,4,Sham,no_stimulus,262115,0,0,NaN,0,210
70,sub-013,4,Sham,LE_lowF3_RE_amb,265115,266875,0,NaN,0,90
71,sub-013,4,Sham,LE_highF3_RE_amb,268114,269879,2,da,655,150
72,sub-013,4,Sham,LE_lowF3_RE_amb,271114,272888,2,da,594,270
73,sub-013,4,Sham,no_stimulus,274114,0,0,NaN,0,270
74,sub-013,4,Sham,LE_lowF3_RE_amb,277114,278888,3,ga,608,270
75,sub-013,4,Sham,no_stimulus,280114,0,0,NaN,0,270
76,sub-013,4,Sham,LE_lowF3_RE_amb,283114,284879,0,NaN,0,150
77,sub-013,4,Sham,no_stimulus,286114,0,0,NaN,0,150
78,sub-013,4,Sham,LE_lowF3_RE_amb,289114,290875,0,NaN,0,90
79,sub-013,4,Sham,no_stimulus,292114,0,0,NaN,0,90
80,sub-013,4,Sham,LE_lowF3_RE_amb,295114,296892,0,NaN,0,330
81,sub-013,4,Sham,LE_highF3_RE_amb,298114,299875,2,da,622,90
82,sub-013,4,Sham,LE_lowF3_RE_ga,301114,302875,3,ga,695,90
83,sub-013,4,Sham,no_stimulus,304114,0,0,NaN,0,90
84,sub-013,4,Sham,LE_highF3_RE_amb,307114,308887,0,NaN,0,270
85,sub-013,4,Sham,LE_lowF3_RE_ga,310114,311887,0,NaN,0,270
86,sub-013,4,Sham,LE_highF3_RE_da,313114,314891,0,NaN,0,330
87,sub-013,4,Sham,LE_lowF3_RE_amb,316114,317891,2,da,532,330
88,sub-013,4,Sham,LE_highF3_RE_amb,319114,320891,0,NaN,0,330
89,sub-013,4,Sham,LE_highF3_RE_da,322113,323891,0,NaN,0,330
90,sub-013,4,Sham,no_stimulus,325113,0,0,NaN,0,330
91,sub-013,4,Sham,LE_lowF3_RE_amb,328113,329891,0,NaN,0,330
92,sub-013,4,Sham,LE_lowF3_RE_amb,331113,332875,3,ga,663,90
93,sub-013,4,Sham,LE_lowF3_RE_ga,334113,335870,3,ga,1014,30
94,sub-013,4,Sham,no_stimulus,337113,0,0,NaN,0,30
95,sub-013,4,Sham,LE_highF3_RE_amb,340113,341870,3,ga,1014,30
96,sub-013,4,Sham,no_stimulus,343113,0,0,NaN,0,30
97,sub-013,4,Sham,LE_highF3_RE_amb,346113,347891,0,NaN,0,330
98,sub-013,4,Sham,no_stimulus,349113,0,0,NaN,0,330
99,sub-013,4,Sham,LE_highF3_RE_amb,352113,353874,0,NaN,0,90
100,sub-013,4,Sham,LE_highF3_RE_amb,355113,356891,0,NaN,0,330
101,sub-013,4,Sham,LE_lowF3_RE_ga,358113,359891,0,NaN,0,330
102,sub-013,4,Sham,no_stimulus,361113,0,0,NaN,0,330
103,sub-013,4,Sham,LE_highF3_RE_amb,364113,365870,0,NaN,0,30
104,sub-013,4,Sham,LE_highF3_RE_da,367113,368878,0,NaN,0,150
105,sub-013,4,Sham,no_stimulus,370113,0,0,NaN,0,150
106,sub-013,4,Sham,LE_lowF3_RE_amb,373112,374882,3,ga,794,210
107,sub-013,4,Sham,LE_highF3_RE_da,376112,377887,2,da,681,270
108,sub-013,4,Sham,LE_highF3_RE_amb,379112,380882,2,da,739,210
109,sub-013,4,Sham,LE_lowF3_RE_amb,382112,383882,0,NaN,0,210
110,sub-013,4,Sham,LE_highF3_RE_da,385112,386874,2,da,1162,90
111,sub-013,4,Sham,no_stimulus,388112,0,0,NaN,0,90
112,sub-013,4,Sham,LE_lowF3_RE_amb,391112,392878,2,da,845,150
113,sub-013,4,Sham,LE_lowF3_RE_amb,394112,395882,0,NaN,0,210
114,sub-013,4,Sham,LE_lowF3_RE_ga,397112,398886,0,NaN,0,270
115,sub-013,4,Sham,LE_lowF3_RE_ga,400112,401890,3,ga,643,330
116,sub-013,4,Sham,no_stimulus,403112,0,0,NaN,0,330
117,sub-013,4,Sham,LE_highF3_RE_amb,406112,407890,0,NaN,0,330
118,sub-013,4,Sham,LE_lowF3_RE_amb,409112,410874,3,ga,823,90
119,sub-013,4,Sham,LE_lowF3_RE_amb,412112,413886,0,NaN,0,270
120,sub-013,4,Sham,LE_lowF3_RE_ga,415112,416874,0,NaN,0,90
121,sub-013,4,Sham,no_stimulus,418112,0,0,NaN,0,90
122,sub-013,4,Sham,LE_lowF3_RE_amb,421112,422882,0,NaN,0,210
123,sub-013,4,Sham,LE_lowF3_RE_ga,424112,425878,3,ga,725,150
124,sub-013,4,Sham,LE_highF3_RE_amb,427111,428869,3,ga,1014,30
125,sub-013,4,Sham,LE_highF3_RE_da,430111,431886,3,ga,1019,270
126,sub-013,4,Sham,LE_lowF3_RE_ga,433111,434873,0,NaN,0,90
127,sub-013,4,Sham,no_stimulus,436111,0,0,NaN,0,90
128,sub-013,4,Sham,no_stimulus,439111,0,0,NaN,0,90
1,sub-013,5,iph40Hz,no_stimulus,76006,0,0,NaN,0,0
2,sub-013,5,iph40Hz,no_stimulus,79006,0,0,NaN,0,0
3,sub-013,5,iph40Hz,LE_lowF3_RE_ga,82006,83782,3,ga,822,330
4,sub-013,5,iph40Hz,LE_lowF3_RE_ga,85006,86774,3,ga,506,210
5,sub-013,5,iph40Hz,no_stimulus,88006,0,0,NaN,0,210
6,sub-013,5,iph40Hz,LE_lowF3_RE_amb,91006,92778,3,ga,656,270
7,sub-013,5,iph40Hz,LE_highF3_RE_amb,94006,95765,2,da,522,90
8,sub-013,5,iph40Hz,no_stimulus,97006,0,0,NaN,0,90
9,sub-013,5,iph40Hz,LE_lowF3_RE_amb,100006,101782,3,ga,595,330
10,sub-013,5,iph40Hz,no_stimulus,103006,0,0,NaN,0,330
11,sub-013,5,iph40Hz,LE_highF3_RE_amb,106006,107774,3,ga,676,210
12,sub-013,5,iph40Hz,LE_highF3_RE_amb,109006,110761,0,NaN,0,30
13,sub-013,5,iph40Hz,LE_highF3_RE_da,112006,113778,2,da,523,270
14,sub-013,5,iph40Hz,no_stimulus,115006,0,0,NaN,0,270
15,sub-013,5,iph40Hz,LE_highF3_RE_amb,118006,119782,2,da,708,330
16,sub-013,5,iph40Hz,LE_highF3_RE_da,121006,122777,2,da,684,270
17,sub-013,5,iph40Hz,no_stimulus,124006,0,0,NaN,0,270
18,sub-013,5,iph40Hz,LE_lowF3_RE_amb,127005,128769,3,ga,1026,150
19,sub-013,5,iph40Hz,LE_lowF3_RE_ga,130005,131761,0,NaN,0,30
20,sub-013,5,iph40Hz,LE_lowF3_RE_amb,133005,134765,3,ga,676,90
21,sub-013,5,iph40Hz,no_stimulus,136005,0,0,NaN,0,90
22,sub-013,5,iph40Hz,LE_highF3_RE_amb,139005,140761,2,da,686,30
23,sub-013,5,iph40Hz,LE_lowF3_RE_ga,142005,143781,3,ga,586,330
24,sub-013,5,iph40Hz,no_stimulus,145005,0,0,NaN,0,330
25,sub-013,5,iph40Hz,LE_lowF3_RE_amb,148005,149765,2,da,913,90
26,sub-013,5,iph40Hz,LE_highF3_RE_da,151005,152773,2,da,622,210
27,sub-013,5,iph40Hz,LE_lowF3_RE_amb,154005,155777,2,da,860,270
28,sub-013,5,iph40Hz,no_stimulus,157005,0,0,NaN,0,270
29,sub-013,5,iph40Hz,LE_lowF3_RE_amb,160005,161781,2,da,1135,330
30,sub-013,5,iph40Hz,no_stimulus,163005,0,0,NaN,0,330
31,sub-013,5,iph40Hz,LE_lowF3_RE_amb,166005,167769,3,ga,892,150
32,sub-013,5,iph40Hz,LE_highF3_RE_da,169005,170773,2,da,873,210
33,sub-013,5,iph40Hz,no_stimulus,172005,0,0,NaN,0,210
34,sub-013,5,iph40Hz,LE_highF3_RE_amb,175005,176781,2,da,884,330
35,sub-013,5,iph40Hz,LE_highF3_RE_amb,178004,179769,2,da,851,150
36,sub-013,5,iph40Hz,no_stimulus,181004,0,0,NaN,0,150
37,sub-013,5,iph40Hz,LE_lowF3_RE_amb,184004,185777,2,da,864,270
38,sub-013,5,iph40Hz,LE_lowF3_RE_ga,187004,188773,3,ga,839,210
39,sub-013,5,iph40Hz,no_stimulus,190004,0,0,NaN,0,210
40,sub-013,5,iph40Hz,LE_highF3_RE_amb,193004,194777,2,da,662,270
41,sub-013,5,iph40Hz,LE_highF3_RE_da,196004,197764,2,da,512,90
42,sub-013,5,iph40Hz,no_stimulus,199004,0,0,NaN,0,90
43,sub-013,5,iph40Hz,LE_highF3_RE_amb,202004,203760,2,da,781,30
44,sub-013,5,iph40Hz,LE_highF3_RE_amb,205004,206764,2,da,697,90
45,sub-013,5,iph40Hz,LE_lowF3_RE_ga,208004,209777,3,ga,504,270
46,sub-013,5,iph40Hz,LE_highF3_RE_amb,211004,212772,2,da,449,210
47,sub-013,5,iph40Hz,LE_highF3_RE_amb,214004,215781,2,da,499,330
48,sub-013,5,iph40Hz,LE_lowF3_RE_amb,217004,218768,3,ga,524,150
49,sub-013,5,iph40Hz,LE_lowF3_RE_amb,220004,221772,3,ga,580,210
50,sub-013,5,iph40Hz,LE_lowF3_RE_ga,223003,224764,3,ga,493,90
51,sub-013,5,iph40Hz,LE_lowF3_RE_amb,226003,227776,3,ga,541,270
52,sub-013,5,iph40Hz,no_stimulus,229003,0,0,NaN,0,270
53,sub-013,5,iph40Hz,LE_lowF3_RE_amb,232003,233772,3,ga,654,210
54,sub-013,5,iph40Hz,LE_highF3_RE_amb,235003,236776,2,da,354,270
55,sub-013,5,iph40Hz,no_stimulus,238003,0,0,NaN,0,270
56,sub-013,5,iph40Hz,LE_lowF3_RE_amb,241003,242780,2,da,1102,330
57,sub-013,5,iph40Hz,no_stimulus,244003,0,0,NaN,0,330
58,sub-013,5,iph40Hz,LE_highF3_RE_amb,247003,248764,2,da,545,90
59,sub-013,5,iph40Hz,no_stimulus,250003,0,0,NaN,0,90
60,sub-013,5,iph40Hz,LE_highF3_RE_amb,253003,254776,2,da,519,270
61,sub-013,5,iph40Hz,LE_lowF3_RE_amb,256003,257772,3,ga,501,210
62,sub-013,5,iph40Hz,LE_highF3_RE_da,259003,260780,2,da,777,330
63,sub-013,5,iph40Hz,LE_lowF3_RE_amb,262003,263768,2,da,475,150
64,sub-013,5,iph40Hz,no_stimulus,265003,0,0,NaN,0,150
65,sub-013,5,iph40Hz,LE_highF3_RE_amb,268003,269772,2,da,523,210
66,sub-013,5,iph40Hz,no_stimulus,271003,0,0,NaN,0,210
67,sub-013,5,iph40Hz,LE_highF3_RE_amb,274003,275776,2,da,609,270
68,sub-013,5,iph40Hz,LE_highF3_RE_da,277003,278759,2,da,937,30
69,sub-013,5,iph40Hz,no_stimulus,280003,0,0,NaN,0,30
70,sub-013,5,iph40Hz,LE_highF3_RE_amb,283002,284767,2,da,449,150
71,sub-013,5,iph40Hz,LE_highF3_RE_da,286002,287780,2,da,558,330
72,sub-013,5,iph40Hz,no_stimulus,289002,0,0,NaN,0,330
73,sub-013,5,iph40Hz,LE_lowF3_RE_amb,292002,293776,2,da,957,270
74,sub-013,5,iph40Hz,LE_highF3_RE_da,295002,296759,2,da,626,30
75,sub-013,5,iph40Hz,LE_lowF3_RE_amb,298002,299763,2,da,581,90
76,sub-013,5,iph40Hz,LE_highF3_RE_amb,301002,302776,2,da,614,270
77,sub-013,5,iph40Hz,LE_lowF3_RE_amb,304002,305780,2,da,690,330
78,sub-013,5,iph40Hz,LE_highF3_RE_da,307002,308767,2,da,480,150
79,sub-013,5,iph40Hz,LE_lowF3_RE_ga,310002,311763,3,ga,495,90
80,sub-013,5,iph40Hz,no_stimulus,313002,0,0,NaN,0,90
81,sub-013,5,iph40Hz,LE_highF3_RE_amb,316002,317763,2,da,824,90
82,sub-013,5,iph40Hz,LE_lowF3_RE_ga,319002,320759,3,ga,588,30
83,sub-013,5,iph40Hz,LE_lowF3_RE_amb,322002,323759,3,ga,788,30
84,sub-013,5,iph40Hz,no_stimulus,325002,0,0,NaN,0,30
85,sub-013,5,iph40Hz,LE_highF3_RE_amb,328002,329759,2,da,848,30
86,sub-013,5,iph40Hz,no_stimulus,331002,0,0,NaN,0,30
87,sub-013,5,iph40Hz,LE_lowF3_RE_amb,334001,335758,3,ga,909,30
88,sub-013,5,iph40Hz,no_stimulus,337001,0,0,NaN,0,30
89,sub-013,5,iph40Hz,LE_lowF3_RE_amb,340001,341763,3,ga,750,90
90,sub-013,5,iph40Hz,no_stimulus,343001,0,0,NaN,0,90
91,sub-013,5,iph40Hz,LE_highF3_RE_amb,346001,347767,2,da,635,150
92,sub-013,5,iph40Hz,LE_highF3_RE_amb,349001,350779,2,da,488,330
93,sub-013,5,iph40Hz,LE_lowF3_RE_ga,352001,353767,3,ga,537,150
94,sub-013,5,iph40Hz,no_stimulus,355001,0,0,NaN,0,150
95,sub-013,5,iph40Hz,LE_highF3_RE_amb,358001,359771,2,da,720,210
96,sub-013,5,iph40Hz,LE_highF3_RE_amb,361001,362758,2,da,498,30
97,sub-013,5,iph40Hz,LE_highF3_RE_amb,364001,365766,2,da,815,150
98,sub-013,5,iph40Hz,LE_lowF3_RE_amb,367001,368758,3,ga,639,30
99,sub-013,5,iph40Hz,LE_lowF3_RE_ga,370001,371779,2,da,524,330
100,sub-013,5,iph40Hz,no_stimulus,373001,0,0,NaN,0,330
101,sub-013,5,iph40Hz,LE_lowF3_RE_amb,376001,377758,0,NaN,0,30
102,sub-013,5,iph40Hz,LE_lowF3_RE_ga,379001,380770,3,ga,391,210
103,sub-013,5,iph40Hz,no_stimulus,382000,0,0,NaN,0,210
104,sub-013,5,iph40Hz,LE_lowF3_RE_amb,385000,386762,3,ga,791,90
105,sub-013,5,iph40Hz,LE_highF3_RE_da,388000,389766,2,da,855,150
106,sub-013,5,iph40Hz,no_stimulus,391000,0,0,NaN,0,150
107,sub-013,5,iph40Hz,LE_highF3_RE_amb,394000,395779,0,NaN,0,330
108,sub-013,5,iph40Hz,no_stimulus,397000,0,0,NaN,0,330
109,sub-013,5,iph40Hz,LE_highF3_RE_amb,400000,401762,2,da,653,90
110,sub-013,5,iph40Hz,no_stimulus,403000,0,0,NaN,0,90
111,sub-013,5,iph40Hz,LE_lowF3_RE_amb,406000,407770,3,ga,753,210
112,sub-013,5,iph40Hz,no_stimulus,409000,0,0,NaN,0,210
113,sub-013,5,iph40Hz,LE_lowF3_RE_amb,412000,413766,2,da,909,150
114,sub-013,5,iph40Hz,LE_highF3_RE_amb,415000,416770,2,da,540,210
115,sub-013,5,iph40Hz,LE_lowF3_RE_ga,418000,419774,3,ga,764,270
116,sub-013,5,iph40Hz,no_stimulus,421000,0,0,NaN,0,270
117,sub-013,5,iph40Hz,LE_highF3_RE_amb,424000,425766,2,da,1019,150
118,sub-013,5,iph40Hz,LE_lowF3_RE_ga,427000,428766,3,ga,521,150
119,sub-013,5,iph40Hz,no_stimulus,430000,0,0,NaN,0,150
120,sub-013,5,iph40Hz,LE_lowF3_RE_amb,432999,434770,3,ga,1004,210
121,sub-013,5,iph40Hz,LE_lowF3_RE_amb,435999,437778,0,NaN,0,330
122,sub-013,5,iph40Hz,LE_highF3_RE_da,438999,440761,2,da,568,90
123,sub-013,5,iph40Hz,no_stimulus,441999,0,0,NaN,0,90
124,sub-013,5,iph40Hz,LE_lowF3_RE_amb,444999,446757,3,ga,773,30
125,sub-013,5,iph40Hz,LE_highF3_RE_da,447999,449774,2,da,503,270
126,sub-013,5,iph40Hz,LE_highF3_RE_da,450999,452766,0,NaN,0,150
127,sub-013,5,iph40Hz,no_stimulus,453999,0,0,NaN,0,150
128,sub-013,5,iph40Hz,no_stimulus,456999,0,0,NaN,0,150
1,sub-013,6,Sham,no_stimulus,56490,0,0,NaN,0,0
2,sub-013,6,Sham,no_stimulus,59490,0,0,NaN,0,0
3,sub-013,6,Sham,LE_highF3_RE_da,62490,64261,2,da,874,270
4,sub-013,6,Sham,LE_lowF3_RE_ga,65490,67249,2,da,549,90
5,sub-013,6,Sham,LE_lowF3_RE_ga,68489,70249,3,ga,704,90
6,sub-013,6,Sham,LE_lowF3_RE_amb,71489,73249,3,ga,765,90
7,sub-013,6,Sham,LE_highF3_RE_amb,74489,76261,2,da,534,270
8,sub-013,6,Sham,LE_highF3_RE_amb,77489,79253,2,da,495,150
9,sub-013,6,Sham,LE_highF3_RE_da,80489,82244,2,da,544,30
10,sub-013,6,Sham,no_stimulus,83489,0,0,NaN,0,30
11,sub-013,6,Sham,LE_highF3_RE_amb,86489,88257,2,da,644,210
12,sub-013,6,Sham,LE_highF3_RE_amb,89489,91265,2,da,552,330
13,sub-013,6,Sham,no_stimulus,92489,0,0,NaN,0,330
14,sub-013,6,Sham,LE_highF3_RE_amb,95489,97261,2,da,629,270
15,sub-013,6,Sham,no_stimulus,98489,0,0,NaN,0,270
16,sub-013,6,Sham,LE_lowF3_RE_amb,101489,103244,2,da,908,30
17,sub-013,6,Sham,LE_lowF3_RE_ga,104489,106257,0,NaN,0,210
18,sub-013,6,Sham,no_stimulus,107489,0,0,NaN,0,210
19,sub-013,6,Sham,LE_highF3_RE_amb,110489,112248,2,da,534,90
20,sub-013,6,Sham,LE_lowF3_RE_ga,113489,115244,3,ga,951,30
21,sub-013,6,Sham,LE_lowF3_RE_amb,116489,118244,2,da,893,30
22,sub-013,6,Sham,no_stimulus,119488,0,0,NaN,0,30
23,sub-013,6,Sham,LE_highF3_RE_amb,122488,124252,0,NaN,0,150
24,sub-013,6,Sham,no_stimulus,125488,0,0,NaN,0,150
25,sub-013,6,Sham,LE_lowF3_RE_amb,128488,130265,3,ga,773,330
26,sub-013,6,Sham,LE_lowF3_RE_ga,131488,133265,3,ga,518,330
27,sub-013,6,Sham,LE_lowF3_RE_amb,134488,136260,3,ga,591,270
28,sub-013,6,Sham,no_stimulus,137488,0,0,NaN,0,270
29,sub-013,6,Sham,LE_highF3_RE_amb,140488,142260,2,da,715,270
30,sub-013,6,Sham,no_stimulus,143488,0,0,NaN,0,270
31,sub-013,6,Sham,LE_lowF3_RE_amb,146488,148248,3,ga,1030,90
32,sub-013,6,Sham,no_stimulus,149488,0,0,NaN,0,90
33,sub-013,6,Sham,LE_lowF3_RE_amb,152488,154248,0,NaN,0,90
34,sub-013,6,Sham,no_stimulus,155488,0,0,NaN,0,90
35,sub-013,6,Sham,LE_highF3_RE_amb,158488,160244,2,da,795,30
36,sub-013,6,Sham,LE_lowF3_RE_amb,161488,163244,3,ga,1052,30
37,sub-013,6,Sham,LE_lowF3_RE_ga,164488,166260,3,ga,659,270
38,sub-013,6,Sham,LE_highF3_RE_amb,167488,169264,0,NaN,0,330
39,sub-013,6,Sham,no_stimulus,170488,0,0,NaN,0,330
40,sub-013,6,Sham,LE_highF3_RE_amb,173487,175248,2,da,754,90
